start,stop,diff
21:04:00.352696,21:04:00.522173,169477
21:04:00.352696,21:04:00.522388,169692
21:04:00.352696,21:04:00.522401,169705
21:04:00.352696,21:04:00.522489,169793
21:04:00.352696,21:04:00.522583,169887
21:04:00.352696,21:04:00.522610,169914
21:04:00.352696,21:04:00.522690,169994
21:04:00.352696,21:04:00.522780,170084
21:04:00.352696,21:04:00.522814,170118
21:04:00.352696,21:04:00.522967,170271
21:04:00.352696,21:04:00.523014,170318
21:04:00.352696,21:04:00.523041,170345
21:04:00.352696,21:04:00.523160,170464
21:04:00.352696,21:04:00.523211,170515
21:04:00.352696,21:04:00.523345,170649
21:04:00.352696,21:04:00.523369,170673
21:04:00.352696,21:04:00.523407,170711
21:04:00.352696,21:04:00.523432,170736
21:04:00.352696,21:04:00.523536,170840
21:04:00.352696,21:04:00.523570,170874
21:04:00.352696,21:04:00.523605,170909
21:04:00.352696,21:04:00.523675,170979
21:04:00.352696,21:04:00.523728,171032
21:04:00.352696,21:04:00.523764,171068
21:04:00.352696,21:04:00.523821,171125
21:04:00.352696,21:04:00.523889,171193
21:04:00.352696,21:04:00.523911,171215
21:04:00.352696,21:04:00.523944,171248
21:04:00.352696,21:04:00.524032,171336
21:04:00.352696,21:04:00.524144,171448
21:04:00.352696,21:04:00.524156,171460
21:04:00.352696,21:04:00.524198,171502
21:04:00.352696,21:04:00.524278,171582
21:04:00.352696,21:04:00.524349,171653
21:04:00.352696,21:04:00.524355,171659
21:04:00.352696,21:04:00.524502,171806
21:04:00.352696,21:04:00.524534,171838
21:04:00.352696,21:04:00.524542,171846
21:04:00.352696,21:04:00.524559,171863
21:04:00.352696,21:04:00.524709,172013
21:04:00.352696,21:04:00.524732,172036
21:04:00.352696,21:04:00.524739,172043
21:04:00.352696,21:04:00.524943,172247
21:04:00.352696,21:04:00.524945,172249
21:04:00.352696,21:04:00.524945,172249
21:04:00.352696,21:04:00.524968,172272
21:04:00.352696,21:04:00.525137,172441
21:04:00.352696,21:04:00.525148,172452
21:04:00.352696,21:04:00.525147,172451
21:04:00.352696,21:04:00.525205,172509
21:04:00.352696,21:04:00.525321,172625
21:04:00.352696,21:04:00.525339,172643
21:04:00.352696,21:04:00.525379,172683
21:04:00.352696,21:04:00.525395,172699
21:04:00.352696,21:04:00.525530,172834
21:04:00.352696,21:04:00.525587,172891
21:04:00.352696,21:04:00.525592,172896
21:04:00.352696,21:04:00.525614,172918
21:04:00.352696,21:04:00.525698,173002
21:04:00.352696,21:04:00.525793,173097
21:04:00.352696,21:04:00.525821,173125
21:04:00.352696,21:04:00.525841,173145
21:04:00.352696,21:04:00.525866,173170
21:04:00.352696,21:04:00.525898,173202
21:04:00.352696,21:04:00.525987,173291
21:04:00.352696,21:04:00.526014,173318
21:04:00.352696,21:04:00.526052,173356
21:04:00.352696,21:04:00.526107,173411
21:04:00.352696,21:04:00.526160,173464
21:04:00.352696,21:04:00.526170,173474
21:04:00.352696,21:04:00.526173,173477
21:04:00.352696,21:04:00.526228,173532
21:04:00.352696,21:04:00.526228,173532
21:04:00.352696,21:04:00.526298,173602
21:04:00.352696,21:04:00.526357,173661
21:04:00.352696,21:04:00.526370,173674
21:04:00.352696,21:04:00.526416,173720
21:04:00.352696,21:04:00.526417,173721
21:04:00.352696,21:04:00.526548,173852
21:04:00.352696,21:04:00.526548,173852
21:04:00.352696,21:04:00.526571,173875
21:04:00.352696,21:04:00.526622,173926
21:04:00.352696,21:04:00.526622,173926
21:04:00.352696,21:04:00.526739,174043
21:04:00.352696,21:04:00.526739,174043
21:04:00.352696,21:04:00.526756,174060
21:04:00.352696,21:04:00.526831,174135
21:04:00.352696,21:04:00.526831,174135
21:04:00.352696,21:04:00.526942,174246
21:04:00.352696,21:04:00.526947,174251
21:04:00.352696,21:04:00.526947,174251
21:04:00.352696,21:04:00.527039,174343
21:04:00.352696,21:04:00.527039,174343
21:04:00.352696,21:04:00.527134,174438
21:04:00.352696,21:04:00.527151,174455
21:04:00.352696,21:04:00.527151,174455
21:04:00.352696,21:04:00.527244,174548
21:04:00.352696,21:04:00.527244,174548
21:04:00.352696,21:04:00.527332,174636
21:04:00.352696,21:04:00.527358,174662
21:04:00.352696,21:04:00.527358,174662
21:04:00.352696,21:04:00.527448,174752
21:04:00.352696,21:04:00.527448,174752
21:04:00.352696,21:04:00.527520,174824
21:04:00.352696,21:04:00.527561,174865
21:04:00.352696,21:04:00.527561,174865
21:04:00.352696,21:04:00.527646,174950
21:04:00.352696,21:04:00.527646,174950
21:04:00.352696,21:04:00.527702,175006
21:04:00.352696,21:04:00.527759,175063
21:04:00.352696,21:04:00.527759,175063
21:04:00.352696,21:04:00.527845,175149
21:04:00.352696,21:04:00.527845,175149
21:04:00.352696,21:04:00.527881,175185
21:04:00.352696,21:04:00.527958,175262
21:04:00.352696,21:04:00.528040,175344
21:04:00.352696,21:04:00.528040,175344
21:04:00.352696,21:04:00.528081,175385
21:04:00.352696,21:04:00.528178,175482
21:04:00.352696,21:04:00.528264,175568
21:04:00.352696,21:04:00.528295,175599
21:04:00.352696,21:04:00.528349,175653
21:04:00.352696,21:04:00.528393,175697
21:04:00.352696,21:04:00.528455,175759
21:04:00.352696,21:04:00.528464,175768
21:04:00.352696,21:04:00.528484,175788
21:04:00.352696,21:04:00.528537,175841
21:04:00.352696,21:04:00.528578,175882
21:04:00.352696,21:04:00.528661,175965
21:04:00.352696,21:04:00.528661,175965
21:04:00.352696,21:04:00.528673,175977
21:04:00.352696,21:04:00.528726,176030
21:04:00.352696,21:04:00.528783,176087
21:04:00.352696,21:04:00.528878,176182
21:04:00.352696,21:04:00.528881,176185
21:04:00.352696,21:04:00.528889,176193
21:04:00.352696,21:04:00.528984,176288
21:04:00.352696,21:04:00.529084,176388
21:04:00.352696,21:04:00.529098,176402
21:04:00.352696,21:04:00.529098,176402
21:04:00.352696,21:04:00.529195,176499
21:04:00.352696,21:04:00.529195,176499
21:04:00.352696,21:04:00.529277,176581
21:04:00.352696,21:04:00.529298,176602
21:04:00.352696,21:04:00.529402,176706
21:04:00.352696,21:04:00.529409,176713
21:04:00.352696,21:04:00.529503,176807
21:04:00.352696,21:04:00.529510,176814
21:04:00.352696,21:04:00.529618,176922
21:04:00.352696,21:04:00.529620,176924
21:04:00.352696,21:04:00.529628,176932
21:04:00.352696,21:04:00.529696,177000
21:04:00.352696,21:04:00.529745,177049
21:04:00.352696,21:04:00.529821,177125
21:04:00.352696,21:04:00.529826,177130
21:04:00.352696,21:04:00.529886,177190
21:04:00.352696,21:04:00.529961,177265
21:04:00.352696,21:04:00.529994,177298
21:04:00.352696,21:04:00.530019,177323
21:04:00.352696,21:04:00.530029,177333
21:04:00.352696,21:04:00.530076,177380
21:04:00.352696,21:04:00.530169,177473
21:04:00.352696,21:04:00.530197,177501
21:04:00.352696,21:04:00.530212,177516
21:04:00.352696,21:04:00.530213,177517
21:04:00.352696,21:04:00.530220,177524
21:04:00.352696,21:04:00.530257,177561
21:04:00.352696,21:04:00.530364,177668
21:04:00.352696,21:04:00.530386,177690
21:04:00.352696,21:04:00.530401,177705
21:04:00.352696,21:04:00.530408,177712
21:04:00.352696,21:04:00.530429,177733
21:04:00.352696,21:04:00.530439,177743
21:04:00.352696,21:04:00.530554,177858
21:04:00.352696,21:04:00.530566,177870
21:04:00.352696,21:04:00.530594,177898
21:04:00.352696,21:04:00.530608,177912
21:04:00.352696,21:04:00.530752,178056
21:04:00.352696,21:04:00.530781,178085
21:04:00.352696,21:04:00.530792,178096
21:04:00.352696,21:04:00.530812,178116
21:04:00.352696,21:04:00.530813,178117
21:04:00.352696,21:04:00.530898,178202
21:04:00.352696,21:04:00.530954,178258
21:04:00.352696,21:04:00.530990,178294
21:04:00.352696,21:04:00.530991,178295
21:04:00.352696,21:04:00.531019,178323
21:04:00.352696,21:04:00.531020,178324
21:04:00.352696,21:04:00.531087,178391
21:04:00.352696,21:04:00.531133,178437
21:04:00.352696,21:04:00.531187,178491
21:04:00.352696,21:04:00.531221,178525
21:04:00.352696,21:04:00.531221,178525
21:04:00.352696,21:04:00.531287,178591
21:04:00.352696,21:04:00.531292,178596
21:04:00.352696,21:04:00.531340,178644
21:04:00.352696,21:04:00.531384,178688
21:04:00.352696,21:04:00.531420,178724
21:04:00.352696,21:04:00.531420,178724
21:04:00.352696,21:04:00.531483,178787
21:04:00.352696,21:04:00.531483,178787
21:04:00.352696,21:04:00.531553,178857
21:04:00.352696,21:04:00.531596,178900
21:04:00.352696,21:04:00.531617,178921
21:04:00.352696,21:04:00.531617,178921
21:04:00.352696,21:04:00.531683,178987
21:04:00.352696,21:04:00.531742,179046
21:04:00.352696,21:04:00.531767,179071
21:04:00.352696,21:04:00.531776,179080
21:04:00.352696,21:04:00.531813,179117
21:04:00.352696,21:04:00.531813,179117
21:04:00.352696,21:04:00.531871,179175
21:04:00.352696,21:04:00.531871,179175
21:04:00.352696,21:04:00.531948,179252
21:04:00.352696,21:04:00.531944,179248
21:04:00.352696,21:04:00.531955,179259
21:04:00.352696,21:04:00.532007,179311
21:04:00.352696,21:04:00.532007,179311
21:04:00.352696,21:04:00.532055,179359
21:04:00.352696,21:04:00.532055,179359
21:04:00.352696,21:04:00.532169,179473
21:04:00.352696,21:04:00.532193,179497
21:04:00.352696,21:04:00.532239,179543
21:04:00.352696,21:04:00.532239,179543
21:04:00.352696,21:04:00.532275,179579
21:04:00.352696,21:04:00.532307,179611
21:04:00.352696,21:04:00.532357,179661
21:04:00.352696,21:04:00.532391,179695
21:04:00.352696,21:04:00.532438,179742
21:04:00.352696,21:04:00.532438,179742
21:04:00.352696,21:04:00.532469,179773
21:04:00.352696,21:04:00.532499,179803
21:04:00.352696,21:04:00.532563,179867
21:04:00.352696,21:04:00.532577,179881
21:04:00.352696,21:04:00.532623,179927
21:04:00.352696,21:04:00.532623,179927
21:04:00.352696,21:04:00.532668,179972
21:04:00.352696,21:04:00.532690,179994
21:04:00.352696,21:04:00.532767,180071
21:04:00.352696,21:04:00.532766,180070
21:04:00.352696,21:04:00.532816,180120
21:04:00.352696,21:04:00.532816,180120
21:04:00.352696,21:04:00.532870,180174
21:04:00.352696,21:04:00.532881,180185
21:04:00.352696,21:04:00.532962,180266
21:04:00.352696,21:04:00.532986,180290
21:04:00.352696,21:04:00.532998,180302
21:04:00.352696,21:04:00.532998,180302
21:04:00.352696,21:04:00.533056,180360
21:04:00.352696,21:04:00.533077,180381
21:04:00.352696,21:04:00.533151,180455
21:04:00.352696,21:04:00.533192,180496
21:04:00.352696,21:04:00.533192,180496
21:04:00.352696,21:04:00.533250,180554
21:04:00.352696,21:04:00.533296,180600
21:04:00.352696,21:04:00.533296,180600
21:04:00.352696,21:04:00.533356,180660
21:04:00.352696,21:04:00.533383,180687
21:04:00.352696,21:04:00.533398,180702
21:04:00.352696,21:04:00.533461,180765
21:04:00.352696,21:04:00.533488,180792
21:04:00.352696,21:04:00.533497,180801
21:04:00.352696,21:04:00.533541,180845
21:04:00.352696,21:04:00.533561,180865
21:04:00.352696,21:04:00.533605,180909
21:04:00.352696,21:04:00.533655,180959
21:04:00.352696,21:04:00.533675,180979
21:04:00.352696,21:04:00.533694,180998
21:04:00.352696,21:04:00.533732,181036
21:04:00.352696,21:04:00.533734,181038
21:04:00.352696,21:04:00.533814,181118
21:04:00.352696,21:04:00.533845,181149
21:04:00.352696,21:04:00.533892,181196
21:04:00.352696,21:04:00.533912,181216
21:04:00.352696,21:04:00.534018,181322
21:04:00.352696,21:04:00.534024,181328
21:04:00.352696,21:04:00.534058,181362
21:04:00.352696,21:04:00.534079,181383
21:04:00.352696,21:04:00.534085,181389
21:04:00.352696,21:04:00.534190,181494
21:04:00.352696,21:04:00.534229,181533
21:04:00.352696,21:04:00.534258,181562
21:04:00.352696,21:04:00.534290,181594
21:04:00.352696,21:04:00.534362,181666
21:04:00.352696,21:04:00.534402,181706
21:04:00.352696,21:04:00.534423,181727
21:04:00.352696,21:04:00.534432,181736
21:04:00.352696,21:04:00.534497,181801
21:04:00.352696,21:04:00.534546,181850
21:04:00.352696,21:04:00.534610,181914
21:04:00.352696,21:04:00.534614,181918
21:04:00.352696,21:04:00.534614,181918
21:04:00.352696,21:04:00.534690,181994
21:04:00.352696,21:04:00.534730,182034
21:04:00.352696,21:04:00.534790,182094
21:04:00.352696,21:04:00.534817,182121
21:04:00.352696,21:04:00.534817,182121
21:04:00.352696,21:04:00.534870,182174
21:04:00.352696,21:04:00.534904,182208
21:04:00.352696,21:04:00.534968,182272
21:04:00.352696,21:04:00.535005,182309
21:04:00.352696,21:04:00.535005,182309
21:04:00.352696,21:04:00.535044,182348
21:04:00.352696,21:04:00.535093,182397
21:04:00.352696,21:04:00.535151,182455
21:04:00.352696,21:04:00.535202,182506
21:04:00.352696,21:04:00.535202,182506
21:04:00.352696,21:04:00.535213,182517
21:04:00.352696,21:04:00.535279,182583
21:04:00.352696,21:04:00.535345,182649
21:04:00.352696,21:04:00.535393,182697
21:04:00.352696,21:04:00.535393,182697
21:04:00.352696,21:04:00.535458,182762
21:04:00.352696,21:04:00.535516,182820
21:04:00.352696,21:04:00.535585,182889
21:04:00.352696,21:04:00.535585,182889
21:04:00.352696,21:04:00.535649,182953
21:04:00.352696,21:04:00.535785,183089
21:04:00.352696,21:04:00.535785,183089
21:04:00.352696,21:04:00.535988,183292
21:04:00.352696,21:04:00.536070,183374
21:04:00.352696,21:04:00.536215,183519
21:04:00.352696,21:04:00.536283,183587
21:04:00.352696,21:04:00.536379,183683
21:04:00.352696,21:04:00.536473,183777
21:04:00.352696,21:04:00.536593,183897
21:04:00.352696,21:04:00.536689,183993
21:04:00.352696,21:04:00.536813,184117
21:04:00.352696,21:04:00.536880,184184
21:04:00.352696,21:04:00.537044,184348
21:04:00.352696,21:04:00.537094,184398
21:04:00.352696,21:04:00.537260,184564
21:04:00.352696,21:04:00.537350,184654
21:04:00.352696,21:04:00.537451,184755
21:04:00.352696,21:04:00.537547,184851
21:04:00.352696,21:04:00.537617,184921
21:04:00.352696,21:04:00.537781,185085
21:04:00.352696,21:04:00.537899,185203
21:04:00.352696,21:04:00.537955,185259
21:04:00.352696,21:04:00.538096,185400
21:04:00.352696,21:04:00.538134,185438
21:04:00.352696,21:04:00.538295,185599
21:04:00.352696,21:04:00.538329,185633
21:04:00.352696,21:04:00.538561,185865
21:04:00.352696,21:04:00.538798,186102
21:04:00.352696,21:04:00.538856,186160
21:04:00.352696,21:04:00.539066,186370
21:04:00.352696,21:04:00.539134,186438
21:04:00.352696,21:04:00.539300,186604
21:04:00.352696,21:04:00.539389,186693
21:04:00.352696,21:04:00.539463,186767
21:04:00.352696,21:04:00.539627,186931
21:04:00.352696,21:04:00.539736,187040
21:04:00.352696,21:04:00.539815,187119
21:04:00.352696,21:04:00.539944,187248
21:04:00.352696,21:04:00.539996,187300
21:04:00.352696,21:04:00.540159,187463
21:04:00.352696,21:04:00.540233,187537
21:04:00.352696,21:04:00.540351,187655
21:04:00.352696,21:04:00.540442,187746
21:04:00.352696,21:04:00.540659,187963
21:04:00.352696,21:04:00.540891,188195
21:04:00.352696,21:04:00.541121,188425
21:04:00.352696,21:04:00.541330,188634
21:04:00.352696,21:04:00.541522,188826
21:04:00.352696,21:04:00.541723,189027
21:04:00.352696,21:04:00.541906,189210
21:04:00.352696,21:04:00.542116,189420
21:04:00.352696,21:04:00.542321,189625
21:04:00.352696,21:04:00.542533,189837
21:04:00.352696,21:04:00.542726,190030
21:04:00.352696,21:04:00.542852,190156
21:04:00.352696,21:04:00.542925,190229
21:04:00.352696,21:04:00.543139,190443
21:04:00.352696,21:04:00.543357,190661
21:04:00.352696,21:04:00.543721,191025
21:04:00.352696,21:04:00.543928,191232
21:04:00.352696,21:04:00.544091,191395
21:04:00.352696,21:04:00.544297,191601
21:04:00.352696,21:04:00.544485,191789
21:04:00.352696,21:04:00.544655,191959
21:04:00.352696,21:04:00.544667,191971
21:04:00.352696,21:04:00.544869,192173
21:04:00.352696,21:04:00.544870,192174
21:04:00.352696,21:04:00.544892,192196
21:04:00.352696,21:04:00.545063,192367
21:04:00.352696,21:04:00.545086,192390
21:04:00.352696,21:04:00.545091,192395
21:04:00.352696,21:04:00.545263,192567
21:04:00.352696,21:04:00.545294,192598
21:04:00.352696,21:04:00.545683,192987
21:04:00.352696,21:04:00.546071,193375
21:04:00.352696,21:04:00.546298,193602
21:04:00.352696,21:04:00.546767,194071
21:04:00.352696,21:04:00.546852,194156
21:04:00.352696,21:04:00.546965,194269
21:04:00.352696,21:04:00.547025,194329
21:04:00.352696,21:04:00.547156,194460
21:04:00.352696,21:04:00.547348,194652
21:04:00.352696,21:04:00.547366,194670
21:04:00.352696,21:04:00.547528,194832
21:04:00.352696,21:04:00.547554,194858
21:04:00.352696,21:04:00.547706,195010
21:04:00.352696,21:04:00.547740,195044
21:04:00.352696,21:04:00.547900,195204
21:04:00.352696,21:04:00.547924,195228
21:04:00.352696,21:04:00.548232,195536
21:04:00.352696,21:04:00.548320,195624
21:04:00.352696,21:04:00.548419,195723
21:04:00.352696,21:04:00.548542,195846
21:04:00.352696,21:04:00.548614,195918
21:04:00.352696,21:04:00.548819,196123
21:04:00.352696,21:04:00.548883,196187
21:04:00.352696,21:04:00.549070,196374
21:04:00.352696,21:04:00.549275,196579
21:04:00.352696,21:04:00.549465,196769
21:04:00.352696,21:04:00.549683,196987
21:04:00.352696,21:04:00.549859,197163
21:04:00.352696,21:04:00.550090,197394
21:04:00.352696,21:04:00.550275,197579
21:04:00.352696,21:04:00.550470,197774
21:04:00.352696,21:04:00.550663,197967
21:04:00.352696,21:04:00.550847,198151
21:04:00.352696,21:04:00.551043,198347
21:04:00.352696,21:04:00.551259,198563
21:04:00.352696,21:04:00.551477,198781
21:04:00.352696,21:04:00.551686,198990
21:04:00.352696,21:04:00.551894,199198
21:04:00.352696,21:04:00.552140,199444
21:04:00.352696,21:04:00.552344,199648
21:04:00.352696,21:04:00.552531,199835
21:04:00.352696,21:04:00.552752,200056
21:04:00.352696,21:04:00.552957,200261
21:04:00.352696,21:04:00.553152,200456
21:04:00.352696,21:04:00.553337,200641
21:04:00.352696,21:04:00.553530,200834
21:04:00.352696,21:04:00.553754,201058
21:04:00.352696,21:04:00.553954,201258
21:04:00.352696,21:04:00.554168,201472
21:04:00.352696,21:04:00.554359,201663
21:04:00.352696,21:04:00.554637,201941
21:04:00.352696,21:04:00.554853,202157
21:04:00.352696,21:04:00.555062,202366
21:04:00.352696,21:04:00.555259,202563
21:04:00.352696,21:04:00.555451,202755
21:04:00.352696,21:04:00.555819,203123
21:04:00.352696,21:04:00.556016,203320
21:04:00.352696,21:04:00.561604,208908
21:04:00.352696,21:04:00.561893,209197
21:04:00.352696,21:04:00.562111,209415
21:04:00.352696,21:04:00.562319,209623
21:04:00.352696,21:04:00.570721,218025
21:04:00.962219,21:04:00.965442,3223
21:04:00.962219,21:04:00.965442,3223
21:04:00.962219,21:04:00.965442,3223
21:04:00.962219,21:04:00.965442,3223
21:04:00.962219,21:04:00.965442,3223
21:04:00.962219,21:04:00.965442,3223
21:04:00.962219,21:04:00.965668,3449
21:04:00.962219,21:04:00.965676,3457
21:04:00.962219,21:04:00.965678,3459
21:04:00.962219,21:04:00.965706,3487
21:04:00.962219,21:04:00.965715,3496
21:04:00.962219,21:04:00.965860,3641
21:04:00.962219,21:04:00.965885,3666
21:04:00.962219,21:04:00.965891,3672
21:04:00.962219,21:04:00.965899,3680
21:04:00.962219,21:04:00.965905,3686
21:04:00.962219,21:04:00.965930,3711
21:04:00.962219,21:04:00.966083,3864
21:04:00.962219,21:04:00.966102,3883
21:04:00.962219,21:04:00.966104,3885
21:04:00.962219,21:04:00.966124,3905
21:04:00.962219,21:04:00.966129,3910
21:04:00.962219,21:04:00.966146,3927
21:04:00.962219,21:04:00.966238,4019
21:04:00.962219,21:04:00.966312,4093
21:04:00.962219,21:04:00.966324,4105
21:04:00.962219,21:04:00.966331,4112
21:04:00.962219,21:04:00.966331,4112
21:04:00.962219,21:04:00.966331,4112
21:04:00.962219,21:04:00.966404,4185
21:04:00.962219,21:04:00.966414,4195
21:04:00.962219,21:04:00.966496,4277
21:04:00.962219,21:04:00.966496,4277
21:04:00.962219,21:04:00.966522,4303
21:04:00.962219,21:04:00.966526,4307
21:04:00.962219,21:04:00.966594,4375
21:04:00.962219,21:04:00.966599,4380
21:04:00.962219,21:04:00.966682,4463
21:04:00.962219,21:04:00.966682,4463
21:04:00.962219,21:04:00.966707,4488
21:04:00.962219,21:04:00.966718,4499
21:04:00.962219,21:04:00.966722,4503
21:04:00.962219,21:04:00.966789,4570
21:04:00.962219,21:04:00.966799,4580
21:04:00.962219,21:04:00.966862,4643
21:04:00.962219,21:04:00.966876,4657
21:04:00.962219,21:04:00.966928,4709
21:04:00.962219,21:04:00.966928,4709
21:04:00.962219,21:04:00.966928,4709
21:04:00.962219,21:04:00.966994,4775
21:04:00.962219,21:04:00.967048,4829
21:04:00.962219,21:04:00.967049,4830
21:04:00.962219,21:04:00.967117,4898
21:04:00.962219,21:04:00.967124,4905
21:04:00.962219,21:04:00.967124,4905
21:04:00.962219,21:04:00.967168,4949
21:04:00.962219,21:04:00.967171,4952
21:04:00.962219,21:04:00.967226,5007
21:04:00.962219,21:04:00.967248,5029
21:04:00.962219,21:04:00.967299,5080
21:04:00.962219,21:04:00.967310,5091
21:04:00.962219,21:04:00.967346,5127
21:04:00.962219,21:04:00.967422,5203
21:04:00.962219,21:04:00.967459,5240
21:04:00.962219,21:04:00.967462,5243
21:04:00.962219,21:04:00.967465,5246
21:04:00.962219,21:04:00.967482,5263
21:04:00.962219,21:04:00.967521,5302
21:04:00.962219,21:04:00.967597,5378
21:04:00.962219,21:04:00.967609,5390
21:04:00.962219,21:04:00.967649,5430
21:04:00.962219,21:04:00.967649,5430
21:04:00.962219,21:04:00.967651,5432
21:04:00.962219,21:04:00.967657,5438
21:04:00.962219,21:04:00.967697,5478
21:04:00.962219,21:04:00.967787,5568
21:04:00.962219,21:04:00.967832,5613
21:04:00.962219,21:04:00.967841,5622
21:04:00.962219,21:04:00.967842,5623
21:04:00.962219,21:04:00.967873,5654
21:04:00.962219,21:04:00.967904,5685
21:04:00.962219,21:04:00.967962,5743
21:04:00.962219,21:04:00.968014,5795
21:04:00.962219,21:04:00.968023,5804
21:04:00.962219,21:04:00.968023,5804
21:04:00.962219,21:04:00.968049,5830
21:04:00.962219,21:04:00.968112,5893
21:04:00.962219,21:04:00.968152,5933
21:04:00.962219,21:04:00.968209,5990
21:04:00.962219,21:04:00.968230,6011
21:04:00.962219,21:04:00.968230,6011
21:04:00.962219,21:04:00.968249,6030
21:04:00.962219,21:04:00.968288,6069
21:04:00.962219,21:04:00.968310,6091
21:04:00.962219,21:04:00.968383,6164
21:04:00.962219,21:04:00.968416,6197
21:04:00.962219,21:04:00.968416,6197
21:04:00.962219,21:04:00.968438,6219
21:04:00.962219,21:04:00.968461,6242
21:04:00.962219,21:04:00.968475,6256
21:04:00.962219,21:04:00.968560,6341
21:04:00.962219,21:04:00.968599,6380
21:04:00.962219,21:04:00.968599,6380
21:04:00.962219,21:04:00.968628,6409
21:04:00.962219,21:04:00.968646,6427
21:04:00.962219,21:04:00.968717,6498
21:04:00.962219,21:04:00.968748,6529
21:04:00.962219,21:04:00.968779,6560
21:04:00.962219,21:04:00.968779,6560
21:04:00.962219,21:04:00.968804,6585
21:04:00.962219,21:04:00.968816,6597
21:04:00.962219,21:04:00.968914,6695
21:04:00.962219,21:04:00.968929,6710
21:04:00.962219,21:04:00.968962,6743
21:04:00.962219,21:04:00.968962,6743
21:04:00.962219,21:04:00.968978,6759
21:04:00.962219,21:04:00.968989,6770
21:04:00.962219,21:04:00.969107,6888
21:04:00.962219,21:04:00.969109,6890
21:04:00.962219,21:04:00.969144,6925
21:04:00.962219,21:04:00.969153,6934
21:04:00.962219,21:04:00.969162,6943
21:04:00.962219,21:04:00.969172,6953
21:04:00.962219,21:04:00.969285,7066
21:04:00.962219,21:04:00.969290,7071
21:04:00.962219,21:04:00.969326,7107
21:04:00.962219,21:04:00.969326,7107
21:04:00.962219,21:04:00.969336,7117
21:04:00.962219,21:04:00.969348,7129
21:04:00.962219,21:04:00.969463,7244
21:04:00.962219,21:04:00.969509,7290
21:04:00.962219,21:04:00.969511,7292
21:04:00.962219,21:04:00.969523,7304
21:04:00.962219,21:04:00.969524,7305
21:04:00.962219,21:04:00.969586,7367
21:04:00.962219,21:04:00.969636,7417
21:04:00.962219,21:04:00.969684,7465
21:04:00.962219,21:04:00.969688,7469
21:04:00.962219,21:04:00.969710,7491
21:04:00.962219,21:04:00.969712,7493
21:04:00.962219,21:04:00.969763,7544
21:04:00.962219,21:04:00.969808,7589
21:04:00.962219,21:04:00.969863,7644
21:04:00.962219,21:04:00.969889,7670
21:04:00.962219,21:04:00.969894,7675
21:04:00.962219,21:04:00.969935,7716
21:04:00.962219,21:04:00.969945,7726
21:04:00.962219,21:04:00.969976,7757
21:04:00.962219,21:04:00.970031,7812
21:04:00.962219,21:04:00.970064,7845
21:04:00.962219,21:04:00.970078,7859
21:04:00.962219,21:04:00.970103,7884
21:04:00.962219,21:04:00.970120,7901
21:04:00.962219,21:04:00.970123,7904
21:04:00.962219,21:04:00.970210,7991
21:04:00.962219,21:04:00.970240,8021
21:04:00.962219,21:04:00.970269,8050
21:04:00.962219,21:04:00.970296,8077
21:04:00.962219,21:04:00.970303,8084
21:04:00.962219,21:04:00.970385,8166
21:04:00.962219,21:04:00.970413,8194
21:04:00.962219,21:04:00.970447,8228
21:04:00.962219,21:04:00.970476,8257
21:04:00.962219,21:04:00.970566,8347
21:04:00.962219,21:04:00.970593,8374
21:04:00.962219,21:04:00.970593,8374
21:04:00.962219,21:04:00.970625,8406
21:04:00.962219,21:04:00.970625,8406
21:04:00.962219,21:04:00.970645,8426
21:04:00.962219,21:04:00.970742,8523
21:04:00.962219,21:04:00.970776,8557
21:04:00.962219,21:04:00.970812,8593
21:04:00.962219,21:04:00.970817,8598
21:04:00.962219,21:04:00.970820,8601
21:04:00.962219,21:04:00.970915,8696
21:04:00.962219,21:04:00.970954,8735
21:04:00.962219,21:04:00.970994,8775
21:04:00.962219,21:04:00.971022,8803
21:04:00.962219,21:04:00.971022,8803
21:04:00.962219,21:04:00.971088,8869
21:04:00.962219,21:04:00.971131,8912
21:04:00.962219,21:04:00.971167,8948
21:04:00.962219,21:04:00.971207,8988
21:04:00.962219,21:04:00.971213,8994
21:04:00.962219,21:04:00.971260,9041
21:04:00.962219,21:04:00.971305,9086
21:04:00.962219,21:04:00.971335,9116
21:04:00.962219,21:04:00.971393,9174
21:04:00.962219,21:04:00.971392,9173
21:04:00.962219,21:04:00.971439,9220
21:04:00.962219,21:04:00.971485,9266
21:04:00.962219,21:04:00.971514,9295
21:04:00.962219,21:04:00.971576,9357
21:04:00.962219,21:04:00.971580,9361
21:04:00.962219,21:04:00.971616,9397
21:04:00.962219,21:04:00.971630,9411
21:04:00.962219,21:04:00.971659,9440
21:04:00.962219,21:04:00.971684,9465
21:04:00.962219,21:04:00.971762,9543
21:04:00.962219,21:04:00.971762,9543
21:04:00.962219,21:04:00.971813,9594
21:04:00.962219,21:04:00.971822,9603
21:04:00.962219,21:04:00.971838,9619
21:04:00.962219,21:04:00.971857,9638
21:04:00.962219,21:04:00.971944,9725
21:04:00.962219,21:04:00.971944,9725
21:04:00.962219,21:04:00.972009,9790
21:04:00.962219,21:04:00.972013,9794
21:04:00.962219,21:04:00.972029,9810
21:04:00.962219,21:04:00.972029,9810
21:04:00.962219,21:04:00.972151,9932
21:04:00.962219,21:04:00.972151,9932
21:04:00.962219,21:04:00.972218,9999
21:04:00.962219,21:04:00.972252,10033
